doid_code	doid_name	lead_snp	reported_symbols	mlog_pvalue	date	pubmed_id	upstream_gene	downstream_gene	containing_genes	reported_genes	cases	controls	samples	high_confidence	lead_chrom	lower_coord	upper_coord	locus
DOID:0050589	inflammatory bowel disease	rs6142618	HCK	9.221848749616356	2012-11-01	23128233			9777	3055	12924.0	21442.0	34366.0	1	chr20	30124958	30491175	45
DOID:0050589	inflammatory bowel disease	rs4899554	FOS	7.522878745280337	2012-11-01	23128233	10972	2353		2353	12924.0	21442.0	34366.0	1	chr14	74770974	74816871	46
DOID:0050589	inflammatory bowel disease	rs4899554	MLH3	7.522878745280337	2012-11-01	23128233	10972	2353		27030	12924.0	21442.0	34366.0	1	chr14	74770974	74816871	46
DOID:0050589	inflammatory bowel disease	rs11168249	VDR	8.096910013008056	2012-11-01	23128233			51564	7421	12924.0	21442.0	34366.0	1	chr12	46482206	46494635	47
DOID:0050589	inflammatory bowel disease	rs2382817	ARPC2	11.397940008672034	2012-11-01	23128233				10109	12924.0	21442.0	34366.0	1	chr2	218759559	218906269	48
DOID:0050589	inflammatory bowel disease	rs2382817	CTDSP1	11.397940008672034	2012-11-01	23128233				58190	12924.0	21442.0	34366.0	1	chr2	218759559	218906269	48
DOID:0050589	inflammatory bowel disease	rs2382817	CXCR1	11.397940008672034	2012-11-01	23128233				3577	12924.0	21442.0	34366.0	1	chr2	218759559	218906269	48
DOID:0050589	inflammatory bowel disease	rs2382817	CXCR2	11.397940008672034	2012-11-01	23128233				3579	12924.0	21442.0	34366.0	1	chr2	218759559	218906269	48
DOID:0050589	inflammatory bowel disease	rs2382817	PNKD	11.397940008672034	2012-11-01	23128233				25953	12924.0	21442.0	34366.0	1	chr2	218759559	218906269	48
DOID:0050589	inflammatory bowel disease	rs2382817	SLC11A1	11.397940008672034	2012-11-01	23128233				6556	12924.0	21442.0	34366.0	1	chr2	218759559	218906269	48
DOID:0050589	inflammatory bowel disease	rs2382817	TMBIM1	11.397940008672034	2012-11-01	23128233				64114	12924.0	21442.0	34366.0	1	chr2	218759559	218906269	48
DOID:0050589	inflammatory bowel disease	rs2382817	ARPC2	11.397940008672034	2012-11-01	23128233				10109	12924.0	21442.0	34366.0	1	chr2	218759559	218906269	48
DOID:0050589	inflammatory bowel disease	rs2382817	CTDSP1	11.397940008672034	2012-11-01	23128233				58190	12924.0	21442.0	34366.0	1	chr2	218759559	218906269	48
DOID:0050589	inflammatory bowel disease	rs2382817	CXCR1	11.397940008672034	2012-11-01	23128233				3577	12924.0	21442.0	34366.0	1	chr2	218759559	218906269	48
DOID:0050589	inflammatory bowel disease	rs2382817	CXCR2	11.397940008672034	2012-11-01	23128233				3579	12924.0	21442.0	34366.0	1	chr2	218759559	218906269	48
DOID:0050589	inflammatory bowel disease	rs2382817	PNKD	11.397940008672034	2012-11-01	23128233				25953	12924.0	21442.0	34366.0	1	chr2	218759559	218906269	48
DOID:0050589	inflammatory bowel disease	rs2382817	SLC11A1	11.397940008672034	2012-11-01	23128233				6556	12924.0	21442.0	34366.0	1	chr2	218759559	218906269	48
DOID:0050589	inflammatory bowel disease	rs2382817	TMBIM1	11.397940008672034	2012-11-01	23128233				64114	12924.0	21442.0	34366.0	1	chr2	218759559	218906269	48
DOID:0050589	inflammatory bowel disease	rs3749171	GPR35	20.522878745280334	2012-11-01	23128233			2859	2859	12924.0	21442.0	34366.0	1	chr2	241212412	241218365	49
DOID:0050589	inflammatory bowel disease	rs35675666	TNFRSF9	15.0	2012-11-01	23128233			11315	3604	12924.0	21442.0	34366.0	1	chr1	7744596	8110515	50
DOID:0050589	inflammatory bowel disease	rs6740462	SPRED2	7.698970004336019	2012-11-01	23128233	200734	100130782		200734	12924.0	21442.0	34366.0	1	chr2	65458418	65552810	51
DOID:0050589	inflammatory bowel disease	rs17694108	CEBPG	14.221848749616356	2012-11-01	23128233	56301	1050		1054	12924.0	21442.0	34366.0	1	chr19	38423219	38423391	52
DOID:0050589	inflammatory bowel disease	rs10758669	JAK2	44.09691001300805	2012-11-01	23128233	100128701	3717		3717	12924.0	21442.0	34366.0	1	chr9	4971602	5258264	53
DOID:0050589	inflammatory bowel disease	rs10781499	CARD9	55.39794000867204	2012-11-01	23128233			64170	64170	12924.0	21442.0	34366.0	1	chr9	138371301	138437892	54
DOID:0050589	inflammatory bowel disease	rs10781499	INPP5E	55.39794000867204	2012-11-01	23128233			64170	56623	12924.0	21442.0	34366.0	1	chr9	138371301	138437892	54
DOID:0050589	inflammatory bowel disease	rs10781499	PMPCA	55.39794000867204	2012-11-01	23128233			64170	23203	12924.0	21442.0	34366.0	1	chr9	138371301	138437892	54
DOID:0050589	inflammatory bowel disease	rs10781499	SDCCAG3	55.39794000867204	2012-11-01	23128233			64170	10807	12924.0	21442.0	34366.0	1	chr9	138371301	138437892	54
DOID:0050589	inflammatory bowel disease	rs630923	CXCR5	8.154901959985743	2012-11-01	23128233			643	643	12924.0	21442.0	34366.0	1	chr11	118259563	118259563	55
DOID:0050589	inflammatory bowel disease	rs477515	HLA-DQA1	8.0	2008-08-31	18758464			100189401	3117	1011.0	4250.0	5261.0	1	chr6	32448214	32785890	56
DOID:0050589	inflammatory bowel disease	rs6592362	Intergenic	7.698970004336019	2012-11-01	23128233			101929137		12924.0	21442.0	34366.0	1	chr11	86751487	86809655	57
DOID:0050589	inflammatory bowel disease	rs1734907	EPO	12.698970004336019	2012-11-01	23128233	10248	2056		2056	12924.0	21442.0	34366.0	1	chr7	100057103	100168027	58
DOID:0050589	inflammatory bowel disease	rs2651244	Intergenic	7.698970004336019	2012-11-01	23128233	1491	100131616			12924.0	21442.0	34366.0	1	chr1	70764417	70812754	59
DOID:0050589	inflammatory bowel disease	rs1517352	STAT1	10.522878745280336	2012-11-01	23128233			6775	6772	12924.0	21442.0	34366.0	1	chr2	191613134	191679810	60
DOID:0050589	inflammatory bowel disease	rs1517352	STAT4	10.522878745280336	2012-11-01	23128233			6775	6775	12924.0	21442.0	34366.0	1	chr2	191613134	191679810	60
DOID:0050589	inflammatory bowel disease	rs1517352	STAT1	10.522878745280336	2012-11-01	23128233			6775	6772	12924.0	21442.0	34366.0	1	chr2	191613134	191679810	60
DOID:0050589	inflammatory bowel disease	rs1517352	STAT4	10.522878745280336	2012-11-01	23128233			6775	6775	12924.0	21442.0	34366.0	1	chr2	191613134	191679810	60
DOID:0050589	inflammatory bowel disease	rs9358372	Intergenic	13.045757490560675	2012-11-01	23128233			54901		12924.0	21442.0	34366.0	1	chr6	20861729	21116011	61
DOID:0050589	inflammatory bowel disease	rs7282490	ICOSLG	25.69897000433602	2012-11-01	23128233			8209	23308	12924.0	21442.0	34366.0	1	chr21	44436114	44470684	62
DOID:0050589	inflammatory bowel disease	rs2155219	Intergenic	35.39794000867204	2012-11-01	23128233	56946	2615			12924.0	21442.0	34366.0	1	chr11	75948331	75979721	63
DOID:0050589	inflammatory bowel disease	rs4246905	TNC	31.522878745280337	2012-11-01	23128233			9966	3371	12924.0	21442.0	34366.0	1	chr9	116578155	116659035	64
DOID:0050589	inflammatory bowel disease	rs4246905	TNFSF15	31.522878745280337	2012-11-01	23128233			9966	9966	12924.0	21442.0	34366.0	1	chr9	116578155	116659035	64
DOID:0050589	inflammatory bowel disease	rs4246905	TNFSF8	31.522878745280337	2012-11-01	23128233			9966	944	12924.0	21442.0	34366.0	1	chr9	116578155	116659035	64
DOID:0050589	inflammatory bowel disease	rs6478109	TNFSF15	7.522878745280337	2008-08-31	18758464			9966	9966	1011.0	4250.0	5261.0	1	chr9	116578155	116667390	64
DOID:0050589	inflammatory bowel disease	rs1819333	CCR6	20.154901959985747	2012-11-01	23128233	8635	100500857		1235	12924.0	21442.0	34366.0	1	chr6	167280379	167443385	65
DOID:0050589	inflammatory bowel disease	rs1819333	RNASET2	20.154901959985747	2012-11-01	23128233	8635	100500857		8635	12924.0	21442.0	34366.0	1	chr6	167280379	167443385	65
DOID:0050589	inflammatory bowel disease	rs1819333	RPS6KA2	20.154901959985747	2012-11-01	23128233	8635	100500857		6196	12924.0	21442.0	34366.0	1	chr6	167280379	167443385	65
DOID:0050589	inflammatory bowel disease	rs1893217	Intergenic	25.522878745280337	2012-11-01	23128233			5771		12924.0	21442.0	34366.0	1	chr18	12734692	12876441	66
DOID:0050589	inflammatory bowel disease	rs10521318	IRF8	9.0	2012-11-01	23128233	102466732	100506542		3394	12924.0	21442.0	34366.0	1	chr16	84546965	84568838	67
DOID:0050589	inflammatory bowel disease	rs917997	IL18R1	19.522878745280334	2012-11-01	23128233	100616157	389015		8809	12924.0	21442.0	34366.0	1	chr2	102111286	102548705	68
DOID:0050589	inflammatory bowel disease	rs917997	IL18RAP	19.522878745280334	2012-11-01	23128233	100616157	389015		8807	12924.0	21442.0	34366.0	1	chr2	102111286	102548705	68
DOID:0050589	inflammatory bowel disease	rs917997	IL1R2	19.522878745280334	2012-11-01	23128233	100616157	389015		7850	12924.0	21442.0	34366.0	1	chr2	102111286	102548705	68
DOID:0050589	inflammatory bowel disease	rs917997	IL1RL1	19.522878745280334	2012-11-01	23128233	100616157	389015		9173	12924.0	21442.0	34366.0	1	chr2	102111286	102548705	68
DOID:0050589	inflammatory bowel disease	rs917997	IL1R1	19.522878745280334	2012-11-01	23128233	100616157	389015		3554	12924.0	21442.0	34366.0	1	chr2	102111286	102548705	68
DOID:0050589	inflammatory bowel disease	rs917997	IL1RL2	19.522878745280334	2012-11-01	23128233	100616157	389015		8808	12924.0	21442.0	34366.0	1	chr2	102111286	102548705	68
DOID:0050589	inflammatory bowel disease	rs1569723	CD40	13.0	2012-11-01	23128233	128500	958		958	12924.0	21442.0	34366.0	1	chr20	44106953	44182658	69
DOID:0050589	inflammatory bowel disease	rs1569723	MMP9	13.0	2012-11-01	23128233	128500	958		4318	12924.0	21442.0	34366.0	1	chr20	44106953	44182658	69
DOID:0050589	inflammatory bowel disease	rs1569723	PLTP	13.0	2012-11-01	23128233	128500	958		5360	12924.0	21442.0	34366.0	1	chr20	44106953	44182658	69
DOID:0050589	inflammatory bowel disease	rs17293632	SMAD3	15.221848749616356	2012-11-01	23128233			4088	4088	12924.0	21442.0	34366.0	1	chr15	65228804	65255339	70
DOID:0050589	inflammatory bowel disease	rs6863411	NDFIP1	13.397940008672034	2012-11-01	23128233			80762	80762	12924.0	21442.0	34366.0	1	chr5	141415650	141532929	71
DOID:0050589	inflammatory bowel disease	rs6863411	SPRY4	13.397940008672034	2012-11-01	23128233			80762	81848	12924.0	21442.0	34366.0	1	chr5	141415650	141532929	71
DOID:0050589	inflammatory bowel disease	rs1456896	IKZF1	14.154901959985745	2012-11-01	23128233	100130988	10320		10320	12924.0	21442.0	34366.0	1	chr7	50228180	50304009	72
DOID:0050589	inflammatory bowel disease	rs1456896	ZPBP	14.154901959985745	2012-11-01	23128233	100130988	10320		11055	12924.0	21442.0	34366.0	1	chr7	50228180	50304009	72
DOID:0050589	inflammatory bowel disease	rs12942547	STAT3	21.22184874961636	2012-11-01	23128233			6774	6774	12924.0	21442.0	34366.0	1	chr17	37746066	37797518	73
DOID:0050589	inflammatory bowel disease	rs12942547	STAT5A	21.22184874961636	2012-11-01	23128233			6774	6776	12924.0	21442.0	34366.0	1	chr17	37746066	37797518	73
DOID:0050589	inflammatory bowel disease	rs12942547	STAT5B	21.22184874961636	2012-11-01	23128233			6774	6777	12924.0	21442.0	34366.0	1	chr17	37746066	37797518	73
DOID:0050589	inflammatory bowel disease	rs921720	TRIB1	19.096910013008056	2012-11-01	23128233	10221	100130231		10221	12924.0	21442.0	34366.0	1	chr8	126598256	126612304	74
DOID:0050589	inflammatory bowel disease	rs6871626	IL12B	42.0	2012-11-01	23128233	100873889	147		3593	12924.0	21442.0	34366.0	1	chr5	158759370	158789091	75
DOID:0050589	inflammatory bowel disease	rs12199775	PHACTR2	7.698970004336019	2012-11-01	23128233	2519	9749		9749	12924.0	21442.0	34366.0	1	chr6	143880006	143962116	76
DOID:0050589	inflammatory bowel disease	rs8005161	GALC	13.698970004336019	2012-11-01	23128233			8477	2581	12924.0	21442.0	34366.0	1	chr14	87474096	87625429	77
DOID:0050589	inflammatory bowel disease	rs8005161	GPR65	13.698970004336019	2012-11-01	23128233			8477	8477	12924.0	21442.0	34366.0	1	chr14	87474096	87625429	77
DOID:0050589	inflammatory bowel disease	rs2790216	CISD1	8.096910013008056	2012-11-01	23128233			253430	55847	12924.0	21442.0	34366.0	1	chr10	59536436	59749522	78
DOID:0050589	inflammatory bowel disease	rs2790216	IPMK	8.096910013008056	2012-11-01	23128233			253430	253430	12924.0	21442.0	34366.0	1	chr10	59536436	59749522	78
DOID:0050589	inflammatory bowel disease	rs913678	CEBPB	7.301029995663981	2012-11-01	23128233	1051	170504		1051	12924.0	21442.0	34366.0	1	chr20	48388831	48408736	79
DOID:0050589	inflammatory bowel disease	rs1363907	ERAP2	12.221848749616356	2012-11-01	23128233			64167	64167	12924.0	21442.0	34366.0	1	chr5	96177516	96399506	80
DOID:0050589	inflammatory bowel disease	rs1363907	LNPEP	12.221848749616356	2012-11-01	23128233			64167	4012	12924.0	21442.0	34366.0	1	chr5	96177516	96399506	80
DOID:0050589	inflammatory bowel disease	rs1363907	ERAP1	12.221848749616356	2012-11-01	23128233			64167	51752	12924.0	21442.0	34366.0	1	chr5	96177516	96399506	80
DOID:0050589	inflammatory bowel disease	rs7240004	SMAD7	9.0	2012-11-01	23128233	100616366	4092		4092	12924.0	21442.0	34366.0	1	chr18	44634180	44649020	81
DOID:0050589	inflammatory bowel disease	rs4911259	DNMT3B	9.0	2012-11-01	23128233			1789	1789	12924.0	21442.0	34366.0	1	chr20	30793365	30934673	82
DOID:0050589	inflammatory bowel disease	rs2836878	Intergenic	47.301029995663974	2012-11-01	23128233	100873797	391282			12924.0	21442.0	34366.0	1	chr21	39380592	39390708	83
DOID:0050589	inflammatory bowel disease	rs2836878	PSMG1	11.397940008672034	2008-08-31	18758464	100873797	391282		8624	1011.0	4250.0	5261.0	1	chr21	39380592	39390708	83
DOID:0050589	inflammatory bowel disease	rs12103	TNFRSF18	12.096910013008056	2012-11-01	23128233			54973	8784	12924.0	21442.0	34366.0	1	chr1	1184667	1295356	84
DOID:0050589	inflammatory bowel disease	rs12103	TNFRSF4	12.096910013008056	2012-11-01	23128233			54973	7293	12924.0	21442.0	34366.0	1	chr1	1184667	1295356	84
DOID:0050589	inflammatory bowel disease	rs12103	TNFRSF18	12.096910013008056	2012-11-01	23128233			102465435	8784	12924.0	21442.0	34366.0	1	chr1	1184667	1295356	84
DOID:0050589	inflammatory bowel disease	rs12103	TNFRSF4	12.096910013008056	2012-11-01	23128233			102465435	7293	12924.0	21442.0	34366.0	1	chr1	1184667	1295356	84
DOID:0050589	inflammatory bowel disease	rs12103	TNFRSF18	12.096910013008056	2012-11-01	23128233			126789	8784	12924.0	21442.0	34366.0	1	chr1	1184667	1295356	84
DOID:0050589	inflammatory bowel disease	rs12103	TNFRSF4	12.096910013008056	2012-11-01	23128233			126789	7293	12924.0	21442.0	34366.0	1	chr1	1184667	1295356	84
DOID:0050589	inflammatory bowel disease	rs12722515	IL15RA	9.397940008672037	2012-11-01	23128233			3559	3601	12924.0	21442.0	34366.0	1	chr10	6078484	6165328	85
DOID:0050589	inflammatory bowel disease	rs12722515	IL2RA	9.397940008672037	2012-11-01	23128233			3559	3559	12924.0	21442.0	34366.0	1	chr10	6078484	6165328	85
DOID:0050589	inflammatory bowel disease	rs11612508	LOH12CR1	8.0	2012-11-01	23128233			80824	118426	12924.0	21442.0	34366.0	1	chr12	12473003	12602849	86
DOID:0050589	inflammatory bowel disease	rs11742570	PTGER4	81.69897000433602	2012-11-01	23128233	102467077	5734		5734	12924.0	21442.0	34366.0	1	chr5	40355763	40524443	87
DOID:0050589	inflammatory bowel disease	rs12654812	DOK3	7.698970004336019	2012-11-01	23128233			10636	79930	12924.0	21442.0	34366.0	1	chr5	176687271	176748486	88
DOID:0050589	inflammatory bowel disease	rs7608910	C2orf74	31.045757490560675	2012-11-01	23128233			150962	339804	12924.0	21442.0	34366.0	1	chr2	61040333	61084518	89
DOID:0050589	inflammatory bowel disease	rs7608910	KIAA1841	31.045757490560675	2012-11-01	23128233			150962	84542	12924.0	21442.0	34366.0	1	chr2	61040333	61084518	89
DOID:0050589	inflammatory bowel disease	rs7608910	REL	31.045757490560675	2012-11-01	23128233			150962	5966	12924.0	21442.0	34366.0	1	chr2	61040333	61084518	89
DOID:0050589	inflammatory bowel disease	rs7608910	AHSA2	31.045757490560675	2012-11-01	23128233			150962	130872	12924.0	21442.0	34366.0	1	chr2	61040333	61084518	89
DOID:0050589	inflammatory bowel disease	rs925255	BRE	14.522878745280336	2012-11-01	23128233			403150	9577	12924.0	21442.0	34366.0	1	chr2	28456415	28500588	90
DOID:0050589	inflammatory bowel disease	rs925255	FOSL2	14.522878745280336	2012-11-01	23128233			403150	2355	12924.0	21442.0	34366.0	1	chr2	28456415	28500588	90
DOID:0050589	inflammatory bowel disease	rs925255	BRE	14.522878745280336	2012-11-01	23128233			2355	9577	12924.0	21442.0	34366.0	1	chr2	28456415	28500588	90
DOID:0050589	inflammatory bowel disease	rs925255	FOSL2	14.522878745280336	2012-11-01	23128233			2355	2355	12924.0	21442.0	34366.0	1	chr2	28456415	28500588	90
DOID:0050589	inflammatory bowel disease	rs7657746	IL2	12.522878745280336	2012-11-01	23128233			84162	3558	12924.0	21442.0	34366.0	1	chr4	123230037	123770564	91
DOID:0050589	inflammatory bowel disease	rs7657746	IL21	12.522878745280336	2012-11-01	23128233			84162	59067	12924.0	21442.0	34366.0	1	chr4	123230037	123770564	91
DOID:0050589	inflammatory bowel disease	rs1991866	Intergenic	8.698970004336019	2012-11-01	23128233	100500839	56169			12924.0	21442.0	34366.0	1	chr8	130642990	130693843	92
DOID:0050589	inflammatory bowel disease	rs7554511	KIF21B	32.0	2012-11-01	23128233			55765	23046	12924.0	21442.0	34366.0	1	chr1	199135485	199292473	93
DOID:0050589	inflammatory bowel disease	rs5743289	NOD2	9.397940008672037	2008-08-31	18758464			64127	64127	1011.0	4250.0	5261.0	1	chr16	49267224	49316350	94
DOID:0050589	inflammatory bowel disease	rs2076756	CARD15	9.30102999566398	2006-10-26	17068223			64127	64127	547.0	548.0	1095.0	1	chr16	49287730	49316350	94
DOID:0050589	inflammatory bowel disease	rs10500264	Intergenic	9.397940008672037	2009-11-15	19915574	56301	1050			2413.0	6158.0	8571.0	1	chr19	38434278	38445884	95
DOID:0050589	inflammatory bowel disease	rs3851228	FYN	13.0	2012-11-01	23128233			643749	2534	12924.0	21442.0	34366.0	1	chr6	111519612	112320471	96
DOID:0050589	inflammatory bowel disease	rs3851228	REV3L	13.0	2012-11-01	23128233			643749	5980	12924.0	21442.0	34366.0	1	chr6	111519612	112320471	96
DOID:0050589	inflammatory bowel disease	rs3851228	TRAF3IP2	13.0	2012-11-01	23128233			643749	10758	12924.0	21442.0	34366.0	1	chr6	111519612	112320471	96
DOID:0050589	inflammatory bowel disease	rs1847472	Intergenic	9.69897000433602	2012-11-01	23128233			60468		12924.0	21442.0	34366.0	1	chr6	90866360	91070750	97
DOID:0050589	inflammatory bowel disease	rs12568930	Intergenic	17.0	2012-11-01	23128233	100616433	9923			12924.0	21442.0	34366.0	1	chr1	22552666	22607518	98
DOID:0050589	inflammatory bowel disease	rs2930047	DAP	8.0	2012-11-01	23128233			1611	1611	12924.0	21442.0	34366.0	1	chr5	10723408	10812514	99
DOID:0050589	inflammatory bowel disease	rs17119	Intergenic	10.522878745280336	2012-11-01	23128233	102216342	100131229			12924.0	21442.0	34366.0	1	chr6	14822174	14842442	100
DOID:0050589	inflammatory bowel disease	rs2231884	CTSW	9.522878745280336	2012-11-01	23128233			11007	1521	12924.0	21442.0	34366.0	1	chr11	65334092	65420123	101
DOID:0050589	inflammatory bowel disease	rs2231884	FOSL1	9.522878745280336	2012-11-01	23128233			11007	8061	12924.0	21442.0	34366.0	1	chr11	65334092	65420123	101
DOID:0050589	inflammatory bowel disease	rs2231884	RELA	9.522878745280336	2012-11-01	23128233			11007	5970	12924.0	21442.0	34366.0	1	chr11	65334092	65420123	101
DOID:0050589	inflammatory bowel disease	rs2231884	SNX32	9.522878745280336	2012-11-01	23128233			11007	254122	12924.0	21442.0	34366.0	1	chr11	65334092	65420123	101
DOID:0050589	inflammatory bowel disease	rs2231884	CTSW	9.522878745280336	2012-11-01	23128233			9158	1521	12924.0	21442.0	34366.0	1	chr11	65334092	65420123	101
DOID:0050589	inflammatory bowel disease	rs2231884	FOSL1	9.522878745280336	2012-11-01	23128233			9158	8061	12924.0	21442.0	34366.0	1	chr11	65334092	65420123	101
DOID:0050589	inflammatory bowel disease	rs2231884	RELA	9.522878745280336	2012-11-01	23128233			9158	5970	12924.0	21442.0	34366.0	1	chr11	65334092	65420123	101
DOID:0050589	inflammatory bowel disease	rs2231884	SNX32	9.522878745280336	2012-11-01	23128233			9158	254122	12924.0	21442.0	34366.0	1	chr11	65334092	65420123	101
DOID:0050589	inflammatory bowel disease	rs1250546	Intergenic	17.522878745280334	2012-11-01	23128233			57178		12924.0	21442.0	34366.0	1	chr10	80702538	80737486	102
DOID:0050589	inflammatory bowel disease	rs1250550	ZMIZ1	8.221848749616356	2009-11-15	19915574			57178	57178	2413.0	6158.0	8571.0	1	chr10	80702891	80739419	102
